59,67,74,6,69,34,31,35,55,73,27,27,80,77,97,67,32,55,35,35,52,46,58,85,29,54,70,14,79,7,32,27,85,24,6,57,28,56,73,30,61,29,53,74,56,46,45,52,59,92,42,66,80,57,47,34,60,70,64,82,26,22,41,69,58,53,80,82,54,58,33,32,74,60,51,44,42,35,35,58,68,69,31,55,74,14,36,59,53,12,17,74,70,68,59,45,33,74,61,60,-1,3,0
24,92,56,95,91,58,94,12,74,31,92,71,93,61,2,76,33,58,5,99,38,41,81,75,86,66,52,70,57,24,12,69,20,93,49,43,94,41,68,34,28,99,23,93,90,6,12,35,47,17,99,14,35,78,99,52,74,11,30,99,92,19,99,65,68,0,4,88,4,99,56,99,5,99,32,38,69,2,9,81,13,88,25,91,31,99,99,21,99,99,0,99,15,99,94,0,33,21,19,2,-1,-1,3
91,20,17,58,80,55,25,79,56,49,46,67,65,76,23,16,32,41,42,54,48,15,83,24,48,46,47,28,52,41,9,61,88,33,72,94,59,12,30,67,61,48,96,79,3,70,92,30,36,67,50,94,14,42,99,12,96,57,69,5,77,36,5,51,29,32,76,51,88,99,46,61,27,34,16,28,88,18,25,93,43,86,53,16,54,6,59,99,71,99,80,7,34,7,53,97,93,11,29,13,-1,-1,3
82,93,58,6,28,99,41,99,92,26,99,77,88,4,0,95,8,68,1,38,89,27,28,53,84,32,5,10,87,24,97,1,8,99,36,10,4,4,0,70,2,16,0,92,15,33,44,91,5,96,81,29,15,23,76,38,95,99,41,18,82,51,80,44,4,75,93,91,55,78,89,34,30,45,27,22,25,19,96,32,93,14,18,85,99,11,3,53,61,24,70,77,20,68,15,35,22,19,36,12,-1,6,1
62,51,50,37,57,30,65,61,59,46,39,60,52,62,54,73,60,65,47,46,53,50,40,66,37,40,50,38,41,39,61,44,67,52,44,32,29,77,69,41,64,40,56,40,74,19,47,57,66,54,54,49,57,54,48,42,62,59,64,50,48,68,44,64,45,67,68,61,61,43,54,47,47,56,47,49,41,45,41,58,58,50,57,44,61,35,43,74,59,51,48,54,53,45,68,29,54,51,58,53,1,11,4
12,51,46,54,29,65,5,60,87,2,62,96,62,12,87,2,46,72,49,59,65,2,88,61,91,54,59,26,35,99,33,70,34,23,33,3,70,63,16,53,41,33,24,15,4,95,96,22,57,41,39,5,66,65,23,11,32,99,99,6,78,88,62,52,99,35,87,53,99,24,99,9,90,29,68,50,58,87,10,81,30,61,44,99,76,9,84,75,58,5,15,42,27,19,23,39,58,48,95,8,-1,6,3
1,99,99,92,97,69,88,0,64,15,4,88,1,51,15,99,91,41,99,10,99,11,44,7,99,1,99,1,75,61,24,9,64,38,11,1,77,10,99,93,95,44,12,88,9,40,8,27,99,99,24,99,88,14,67,67,45,12,50,40,45,89,83,30,52,84,72,14,33,89,88,41,48,79,79,25,67,26,65,28,11,36,44,72,21,5,12,8,87,42,89,90,10,87,17,74,51,22,68,21,-1,22,3
37,38,75,5,84,13,67,96,41,76,57,79,63,14,16,43,86,73,46,37,37,53,53,92,12,33,71,70,14,46,65,23,34,53,64,62,11,38,64,16,80,56,50,85,57,11,22,87,91,57,61,19,26,23,35,34,99,99,47,18,81,86,16,71,23,32,99,65,41,41,91,59,33,20,12,35,84,28,95,62,93,43,46,59,99,19,13,91,35,7,44,32,12,92,35,51,44,83,74,56,14,18,4
74,19,10,62,28,8,83,99,35,66,22,22,42,26,6,60,88,55,82,2,19,99,1,5,10,48,99,28,80,57,99,12,52,85,76,91,48,13,23,89,58,90,8,84,10,39,18,19,87,34,89,19,36,12,45,36,91,99,77,37,8,75,40,95,30,39,99,61,42,77,92,19,83,22,20,58,92,21,99,52,87,81,32,30,64,41,3,90,94,26,75,28,56,92,82,96,71,35,89,97,-1,18,1
39,99,99,99,52,58,73,1,48,50,10,79,0,38,21,60,95,80,90,99,9,3,36,84,99,6,99,2,38,99,17,51,99,83,16,0,73,1,55,77,19,0,2,71,84,4,33,28,99,2,19,99,99,56,42,75,73,24,51,92,39,53,69,24,95,18,63,53,23,37,25,13,17,86,89,54,99,18,52,93,19,61,92,70,41,95,23,7,82,17,44,18,24,78,87,77,56,22,60,22,-1,12,2
28,72,87,9,95,4,44,52,79,87,8,15,91,69,89,59,1,23,34,72,84,44,71,95,24,99,58,5,93,1,9,15,87,37,15,47,25,52,90,20,64,64,82,87,54,65,23,79,9,99,3,36,87,83,5,99,80,8,7,83,99,23,85,12,13,65,99,94,28,80,38,7,47,83,30,68,73,99,6,89,37,97,58,52,97,5,96,14,12,46,55,34,93,33,1,84,99,8,5,71,3,-1,4
52,75,55,61,72,59,73,32,50,77,20,70,99,15,71,75,75,31,17,6,27,25,88,79,83,89,85,74,4,29,56,28,48,58,18,27,71,89,32,11,30,80,93,65,4,43,39,99,63,27,24,59,15,11,17,44,15,61,52,99,39,12,19,4,82,78,27,87,84,4,51,21,89,99,92,97,68,24,84,21,17,52,50,79,21,64,33,74,91,6,63,92,83,87,27,94,19,59,39,48,-1,6,2
77,11,27,71,52,97,26,12,56,24,30,93,97,65,68,60,15,44,18,47,41,85,83,24,34,26,40,82,89,44,83,59,38,69,82,99,79,10,64,23,41,93,4,28,52,7,12,40,84,36,99,73,66,84,50,77,82,10,57,74,75,18,97,51,30,96,24,21,6,74,41,99,99,60,68,76,59,68,92,9,5,15,95,15,6,97,81,12,83,14,1,52,28,67,22,78,44,38,51,65,-1,-1,4
96,67,95,11,99,14,95,24,13,99,88,30,61,56,1,96,99,17,99,73,99,25,70,0,61,2,2,3,99,45,83,9,84,44,96,50,25,49,18,99,0,44,6,99,35,3,62,11,45,39,37,99,67,8,96,51,88,45,7,37,43,26,99,99,76,88,56,50,99,77,99,92,57,92,30,5,39,5,99,4,66,8,77,45,35,14,20,16,59,72,48,36,49,62,14,17,28,34,13,35,-1,-1,3
90,33,25,87,89,36,18,67,87,17,64,53,29,71,42,22,67,1,26,3,99,8,43,4,84,83,89,81,44,45,30,59,8,16,20,80,99,11,31,32,88,21,86,27,74,87,16,61,82,53,37,76,99,77,67,5,66,19,99,99,99,99,33,99,84,34,20,36,9,1,64,79,99,33,99,20,37,13,93,99,36,6,20,3,6,85,78,15,56,19,99,41,23,71,51,54,70,14,69,99,-1,-1,3
11,94,44,89,2,99,29,18,93,59,17,87,19,40,67,49,90,21,76,5,27,99,84,14,38,78,25,19,80,70,68,37,86,30,9,99,81,92,57,92,71,53,72,80,20,21,13,6,82,99,3,5,94,35,23,15,87,6,99,14,90,82,9,36,37,38,34,13,41,13,83,31,97,13,64,91,3,10,99,99,60,4,65,58,19,52,90,57,61,39,99,45,85,67,61,29,65,20,76,14,-1,33,3
75,22,35,85,1,26,37,71,31,37,23,90,72,86,32,50,61,80,99,31,5,52,44,6,32,81,26,31,85,84,32,91,13,11,26,85,68,83,87,81,4,88,45,39,19,99,34,16,24,35,67,85,11,73,4,40,62,82,67,16,69,94,67,14,71,99,99,92,89,52,40,70,43,23,8,86,91,97,54,42,99,20,79,97,90,62,26,47,50,13,60,41,73,82,86,88,4,42,23,79,-1,7,1
22,79,64,78,50,99,6,47,71,21,8,48,97,48,46,49,70,83,27,17,12,17,32,57,81,60,23,70,23,80,23,85,19,59,51,13,54,64,40,64,36,73,68,39,10,33,43,84,86,67,40,39,16,11,33,32,83,95,56,84,63,23,41,50,19,52,54,55,45,87,63,27,63,87,48,74,85,36,94,66,73,36,86,84,38,24,25,94,76,15,24,59,76,14,15,87,6,95,11,69,-1,5,2
81,99,83,5,94,0,99,13,42,61,16,37,3,99,2,99,53,64,88,16,99,63,0,0,6,91,9,3,99,99,93,0,16,38,99,7,8,99,30,0,26,7,29,99,24,11,0,45,56,21,99,64,82,1,66,19,89,70,79,36,12,41,77,72,9,45,89,99,87,79,85,47,42,40,24,41,77,15,99,61,87,14,10,90,93,23,7,35,95,3,29,63,22,74,21,62,46,16,57,46,-1,4,1
85,82,22,2,96,2,23,73,54,88,2,23,99,77,99,40,9,89,70,56,92,58,17,99,7,80,43,18,99,39,2,27,52,13,49,96,47,46,95,18,86,99,99,76,75,35,35,29,72,20,99,99,31,6,99,6,1,65,0,42,0,20,49,66,99,85,9,8,53,8,95,90,71,99,5,93,61,0,86,3,0,2,15,2,1,59,71,17,30,12,97,22,99,81,54,1,85,99,92,72,10,-1,0
3,99,99,82,99,33,99,77,96,77,50,95,22,89,94,99,52,42,99,73,99,45,45,1,87,3,1,92,99,94,63,2,64,11,95,4,25,10,5,97,99,12,3,22,29,18,55,5,71,5,18,88,59,28,94,73,97,54,26,60,66,73,97,95,76,69,94,54,93,79,89,65,82,87,43,5,39,10,93,21,78,9,70,61,66,38,16,37,74,70,43,88,13,61,32,41,68,10,34,44,-1,5,3
38,70,25,17,91,60,36,61,5,85,47,68,74,95,94,82,59,39,22,92,39,59,69,87,70,43,88,80,70,10,19,45,79,70,3,58,27,23,92,45,89,44,8,72,48,36,84,13,76,10,64,18,45,96,89,99,43,82,36,45,11,55,10,5,99,85,8,84,69,99,12,82,63,95,9,89,60,7,33,87,5,40,86,49,8,29,35,48,42,30,72,37,56,57,94,17,29,99,11,16,5,-1,0
36,84,21,80,46,70,56,12,37,41,53,94,73,86,44,61,13,14,79,11,46,65,68,29,90,61,92,39,40,88,37,47,25,51,87,71,99,16,95,95,30,62,28,31,24,47,42,13,66,16,36,61,51,75,83,54,54,57,99,83,90,47,60,88,75,99,57,43,13,46,33,72,36,72,51,36,89,50,35,33,74,53,89,61,42,23,69,17,46,48,63,13,65,65,57,37,88,36,20,87,-1,12,2
79,90,10,46,1,28,87,60,7,5,99,82,49,34,45,99,6,5,2,43,74,99,46,50,21,97,75,90,34,48,83,15,36,78,88,99,52,31,93,19,2,87,5,14,99,28,4,40,99,5,60,40,55,42,45,99,99,20,12,56,84,94,78,65,73,89,35,5,7,25,74,66,48,77,90,45,76,34,32,21,88,18,47,36,51,96,42,31,65,37,19,40,12,59,16,42,14,33,99,13,-1,13,2
22,1,82,95,99,5,88,90,89,96,7,1,0,88,8,66,68,50,99,22,91,10,54,14,0,96,95,78,99,99,15,47,6,61,99,33,10,99,89,24,60,3,8,99,94,67,8,86,32,11,89,19,36,12,45,36,91,99,77,37,8,75,40,95,30,39,99,61,42,77,92,19,83,22,20,58,92,21,99,52,87,81,32,30,64,41,3,90,94,26,75,28,56,92,82,96,71,35,89,97,-1,4,1
42,38,40,40,81,30,87,35,90,30,15,40,52,52,52,66,85,53,77,55,61,61,46,85,21,68,37,66,28,32,24,53,59,59,50,11,18,59,53,59,42,21,72,5,95,73,75,82,93,50,67,99,99,49,65,88,18,4,29,70,68,6,49,99,99,22,13,61,18,11,6,94,7,68,8,7,87,99,82,20,22,94,60,61,6,92,43,26,28,17,93,7,2,17,80,99,89,88,94,99,-1,-1,3
26,53,44,86,99,13,99,6,91,81,61,7,86,97,68,26,92,35,81,75,36,80,59,5,26,15,59,99,68,93,66,91,39,83,66,26,79,24,21,90,39,13,31,84,2,82,54,43,19,38,32,65,21,62,74,56,99,24,60,20,67,69,96,26,40,25,87,99,66,66,42,79,16,36,57,71,72,80,49,83,96,34,42,76,91,19,35,58,88,51,48,26,35,59,14,16,39,23,82,29,-1,1,1
3,52,2,33,68,99,86,80,81,79,29,55,45,79,9,47,94,99,99,86,95,5,1,93,20,28,39,53,99,99,84,23,7,99,73,44,44,6,76,80,99,99,99,25,17,3,21,96,99,99,0,9,11,60,79,47,97,62,92,68,56,97,61,62,67,30,99,30,88,63,99,11,8,87,42,9,99,49,99,92,95,9,65,93,52,86,8,74,86,56,66,56,99,16,96,24,53,77,88,65,-1,6,1
84,10,80,92,94,38,7,38,34,77,23,29,94,86,27,16,15,67,68,20,4,24,40,46,60,93,2,8,99,85,2,89,99,3,99,19,84,29,17,93,24,6,49,50,29,77,41,2,67,70,63,38,79,20,86,19,46,93,26,96,26,25,99,80,81,33,7,83,33,85,90,9,38,92,58,82,54,28,80,11,9,99,84,6,48,96,55,62,77,16,91,85,99,99,89,37,23,58,7,46,-1,26,2
46,11,30,23,73,6,68,85,83,8,9,88,17,46,74,71,99,57,85,93,77,16,17,36,7,69,97,4,84,22,94,56,84,52,83,18,7,89,92,33,96,13,60,57,95,33,70,52,50,93,30,43,25,51,74,10,93,95,95,66,19,53,21,23,59,56,99,67,72,92,77,8,23,44,41,57,77,8,99,49,87,46,92,40,86,23,20,64,95,32,54,24,82,24,52,84,25,80,31,99,33,18,0
43,99,20,99,51,75,15,6,4,74,54,1,2,26,97,60,23,27,82,93,81,76,87,80,99,90,53,48,39,73,51,51,1,70,66,4,19,93,19,27,8,94,94,17,33,56,79,7,15,32,11,83,22,55,51,90,89,17,26,74,88,74,76,56,99,92,79,18,31,91,99,3,43,60,96,9,74,46,84,14,15,57,83,67,6,53,33,53,71,58,52,82,8,99,47,79,69,12,82,34,-1,10,2
62,31,86,21,5,28,85,51,2,22,56,6,75,3,3,92,91,27,69,84,54,78,24,2,76,12,7,69,91,35,27,9,73,32,92,44,63,68,52,3,30,29,9,58,3,24,0,1,75,16,82,79,27,5,95,5,25,71,60,94,3,28,99,78,99,26,18,89,83,53,97,54,24,99,12,88,33,25,99,59,2,31,40,8,67,99,65,41,91,24,78,99,99,80,69,49,41,23,63,18,-1,14,2
39,99,99,99,52,58,73,1,48,50,10,79,0,38,21,60,95,80,90,99,9,3,36,84,99,6,99,2,38,99,17,51,99,83,16,0,73,1,55,77,19,0,2,71,84,4,33,28,99,2,19,99,99,56,42,75,73,24,51,92,39,53,69,24,95,18,63,53,23,37,25,13,17,86,89,54,99,18,52,93,19,61,92,70,41,95,23,7,82,17,44,18,24,78,87,77,56,22,60,22,-1,9,2
12,53,99,60,94,1,99,8,92,99,31,99,13,88,5,96,14,79,99,36,90,38,9,31,41,9,99,27,99,99,94,8,74,76,88,29,6,99,83,82,15,1,99,79,58,80,28,19,95,86,93,3,82,26,87,9,99,24,93,95,6,99,63,90,39,65,69,93,83,81,99,26,49,90,89,18,99,25,99,99,70,34,67,99,89,21,4,99,67,14,36,15,99,58,89,45,83,17,78,79,-1,9,1
0,1,95,89,99,94,99,84,99,91,99,99,5,1,2,99,47,60,99,68,78,3,0,8,82,3,99,86,99,97,88,4,13,86,99,7,2,42,38,96,99,69,15,2,99,3,45,99,47,0,0,9,11,60,79,47,97,62,92,68,56,97,61,62,67,30,99,30,88,63,99,11,8,87,42,9,99,49,99,92,95,9,65,93,52,86,8,74,86,56,66,56,99,16,96,24,53,77,88,65,-1,1,1
54,24,92,99,46,87,69,6,38,81,99,99,7,78,83,39,58,2,3,10,11,5,7,84,99,3,92,3,30,99,58,79,81,7,86,46,83,10,5,37,40,0,40,26,16,63,62,49,27,0,21,99,79,53,29,82,85,27,24,93,51,87,93,30,62,69,91,12,11,67,57,80,81,71,84,19,90,58,28,73,57,40,84,29,38,20,23,13,92,62,63,23,18,99,63,49,55,7,84,30,-1,4,2
26,53,33,59,24,54,49,53,50,70,12,58,30,91,46,25,55,36,95,46,32,36,76,30,46,42,39,33,56,62,41,72,50,19,16,49,73,85,38,73,8,52,44,11,21,85,43,35,30,31,21,60,25,22,53,73,33,14,54,53,19,31,79,97,50,12,74,12,68,44,24,57,31,21,94,89,50,77,25,51,20,59,21,36,87,92,80,30,27,25,1,32,86,9,39,55,81,19,79,44,43,41,4
99,44,14,26,18,42,91,32,49,68,26,20,87,11,37,32,99,97,16,97,44,46,82,93,40,86,92,45,71,67,77,71,57,99,9,22,10,85,99,40,81,86,59,72,9,46,6,61,41,54,38,76,28,82,6,46,59,89,76,61,50,54,76,28,19,11,23,64,13,18,71,50,66,85,36,68,61,63,7,67,55,90,16,25,19,89,53,35,75,76,40,51,79,67,40,21,47,77,90,90,29,27,0
94,92,84,92,51,4,99,8,31,6,99,99,8,99,34,88,94,40,99,45,99,2,99,74,1,0,0,38,99,84,99,0,27,0,99,99,0,99,18,28,85,99,1,99,99,72,25,0,63,0,95,81,18,17,85,32,99,76,53,5,86,54,73,93,58,62,99,74,88,80,99,99,44,31,37,21,12,13,99,51,79,20,55,78,97,97,3,61,99,12,45,77,28,42,56,69,97,8,47,12,-1,1,1
13,38,99,43,12,99,99,43,99,84,4,99,35,99,63,59,88,99,19,91,99,0,70,10,3,42,1,0,76,99,83,14,99,99,22,18,0,1,2,21,99,31,99,85,99,0,0,93,35,90,75,23,74,23,34,14,99,54,99,96,29,83,99,99,68,56,96,80,44,99,87,7,19,56,64,24,95,9,84,99,60,83,97,86,75,45,5,34,54,22,94,27,99,76,99,6,8,61,18,57,-1,4,1
22,99,13,82,75,63,99,42,96,83,99,99,92,99,9,21,99,99,3,93,18,18,8,99,66,21,23,69,10,93,89,36,48,88,70,65,49,88,29,40,42,61,99,17,4,16,62,75,63,84,32,65,21,62,74,56,99,24,60,20,67,69,96,26,40,25,87,99,66,66,42,79,16,36,57,71,72,80,49,83,96,34,42,76,91,19,35,58,88,51,48,26,35,59,14,16,39,23,82,29,-1,9,1
7,66,6,43,75,4,68,76,86,23,74,38,33,23,91,79,88,49,19,99,56,25,23,14,80,66,12,21,15,56,72,9,95,22,18,46,56,22,86,38,49,41,63,51,76,2,82,11,99,20,99,6,17,11,64,16,55,95,99,8,16,91,51,49,24,57,99,87,71,92,99,48,67,25,12,74,82,17,83,74,99,83,48,51,85,13,4,91,95,6,99,28,63,86,88,22,43,21,70,19,46,17,4
81,25,65,13,43,9,99,57,99,90,24,76,99,96,76,66,89,81,32,95,84,11,12,66,53,18,95,6,83,93,64,78,99,89,58,41,2,40,64,16,97,15,99,72,99,4,7,69,23,57,77,43,90,10,23,9,99,43,99,99,22,83,99,99,26,68,56,13,38,99,99,0,85,85,71,18,88,3,45,75,46,54,99,85,41,71,3,37,85,47,68,46,99,63,97,23,10,95,24,95,31,7,0
5,0,40,94,3,93,13,64,3,11,71,5,79,9,99,20,94,96,4,39,2,89,97,60,90,67,77,99,70,90,20,41,82,0,77,99,99,27,93,6,32,84,85,99,99,12,3,41,19,62,63,38,79,20,86,19,46,93,26,96,26,25,99,80,81,33,7,83,33,85,90,9,38,92,58,82,54,28,80,11,9,99,84,6,48,96,55,62,77,16,91,85,99,99,89,37,23,58,7,46,-1,15,2
65,69,40,19,80,17,39,47,32,57,75,76,34,85,22,89,73,99,8,46,35,21,2,53,58,24,36,15,50,20,39,40,89,50,79,2,35,99,60,66,71,47,2,35,64,4,16,8,90,36,77,18,4,75,6,1,99,9,99,8,15,99,80,99,32,71,99,87,91,99,46,16,59,6,1,20,99,23,99,99,99,37,99,3,99,1,8,71,2,12,80,9,89,5,43,14,52,15,20,77,-1,-1,3
7,15,7,63,61,5,25,53,81,19,34,25,8,19,46,35,61,46,76,45,22,99,95,25,51,80,33,85,99,50,35,95,26,40,13,54,91,79,40,36,94,92,36,19,89,85,99,51,47,28,54,49,57,54,48,42,62,59,64,50,48,68,44,64,45,67,68,61,61,43,54,47,47,56,47,49,41,45,41,58,58,50,57,44,61,35,43,74,59,51,48,54,53,45,68,29,54,51,58,53,-1,10,3
5,91,99,5,16,0,69,3,99,35,69,11,21,99,94,43,17,77,97,27,99,0,1,18,92,99,99,1,99,97,0,83,95,0,19,16,22,99,11,67,26,16,4,69,11,55,10,20,23,99,50,63,81,12,65,48,30,33,61,80,33,32,76,79,95,56,42,50,47,32,52,43,65,80,36,63,61,20,80,18,28,31,77,17,14,63,42,51,65,39,44,42,50,77,47,62,51,47,50,94,-1,1,3
71,41,71,11,89,13,47,93,21,90,21,19,99,79,87,46,1,84,23,84,86,15,30,94,47,74,64,21,79,4,11,99,89,9,32,88,39,67,84,12,95,72,95,96,92,26,20,67,10,48,89,82,99,15,99,61,15,70,79,99,8,14,99,47,99,63,17,99,90,39,49,77,22,63,87,88,7,99,13,93,30,99,92,67,59,33,99,97,56,99,92,99,99,91,99,79,15,97,99,3,17,-1,0
31,91,56,79,81,29,65,77,34,94,9,13,23,76,73,73,25,27,77,84,11,26,81,94,78,78,20,55,39,37,99,75,56,75,34,54,88,97,60,58,71,10,61,91,90,16,12,41,91,67,2,95,19,99,29,87,97,10,99,62,99,50,2,99,8,89,17,0,11,69,99,8,95,26,99,39,70,19,80,63,52,13,26,38,35,11,99,99,34,90,84,22,54,82,3,6,17,0,67,4,21,-1,4
80,59,35,88,78,78,62,75,60,95,68,3,87,73,83,14,27,11,40,75,22,42,6,39,35,88,50,6,6,91,2,84,59,52,51,71,90,22,62,81,86,93,71,11,48,93,10,9,0,14,85,11,99,48,76,57,16,79,99,99,38,72,80,47,81,5,19,74,99,6,56,63,48,29,95,13,19,77,68,32,26,60,85,20,99,76,94,88,57,83,7,91,64,39,64,85,99,48,29,59,-1,41,4
47,90,50,91,32,48,30,36,59,73,83,74,8,61,99,57,43,17,48,25,14,30,16,77,71,29,36,8,46,78,14,60,99,39,59,8,97,1,0,72,23,4,82,18,2,95,58,62,7,7,52,78,85,42,29,40,58,21,50,49,59,54,40,74,85,73,25,90,13,72,49,53,55,83,70,65,99,66,50,44,37,58,81,74,17,44,36,23,41,14,21,39,37,67,25,73,32,83,15,67,-1,50,2
54,24,92,99,46,87,69,6,38,81,99,99,7,78,83,39,58,2,3,10,11,5,7,84,99,3,92,3,30,99,58,79,81,7,86,46,83,10,5,37,40,0,40,26,16,63,62,49,27,0,21,99,79,53,29,82,85,27,24,93,51,87,93,30,62,69,91,12,11,67,57,80,81,71,84,19,90,58,28,73,57,40,84,29,38,20,23,13,92,62,63,23,18,99,63,49,55,7,84,30,-1,13,2
85,82,22,2,96,2,23,73,54,88,2,23,99,77,99,40,9,89,70,56,92,58,17,99,7,80,43,18,99,39,2,27,52,13,49,96,47,46,95,18,86,99,99,76,75,35,35,29,72,20,97,38,97,35,86,28,22,79,18,21,4,47,56,80,93,80,12,92,81,53,77,26,99,22,42,96,11,10,23,17,55,57,75,6,92,78,91,93,67,57,60,99,99,87,71,35,5,78,32,99,8,6,0
85,82,22,2,96,2,23,73,54,88,2,23,99,77,99,40,9,89,70,56,92,58,17,99,7,80,43,18,99,39,2,27,52,13,49,96,47,46,95,18,86,99,99,76,75,35,35,29,72,20,97,38,97,35,86,28,22,79,18,21,4,47,56,80,93,80,12,92,81,53,77,26,99,22,42,96,11,10,23,17,55,57,75,6,92,78,91,93,67,57,60,99,99,87,71,35,5,78,32,99,9,7,0
53,65,34,15,22,25,53,97,43,38,33,66,66,38,44,37,68,71,33,64,64,55,21,48,14,40,11,56,21,15,85,38,42,33,70,60,47,76,52,30,54,52,46,48,71,53,37,33,31,61,61,19,26,23,35,34,99,99,47,18,81,86,16,71,23,32,99,65,41,41,91,59,33,20,12,35,84,28,95,62,93,43,46,59,99,19,13,91,35,7,44,32,12,92,35,51,44,83,74,56,-1,12,1
81,25,65,13,43,9,99,57,99,90,24,76,99,96,76,66,89,81,32,95,84,11,12,66,53,18,95,6,83,93,64,78,99,89,58,41,2,40,64,16,97,15,99,72,99,4,7,69,23,57,50,48,15,22,4,17,99,73,95,76,40,35,99,59,77,46,70,24,99,73,99,2,14,90,44,49,79,4,89,79,66,79,54,81,48,79,3,84,69,95,46,30,62,93,99,5,6,84,42,80,18,14,0
8,71,7,91,0,94,30,5,82,99,33,41,85,64,5,71,9,5,55,1,0,4,55,88,99,99,99,33,72,97,37,99,30,3,99,7,90,84,10,72,78,11,38,99,20,21,4,57,58,94,63,53,21,12,13,89,20,15,26,99,26,62,53,54,68,69,55,47,23,27,47,38,26,96,88,93,99,24,84,52,35,97,81,47,6,34,35,42,76,15,72,13,42,99,27,36,34,37,99,47,-1,17,2
